01,0604,LA,1R,70104,146511,B01,BUL,CR,1000,07091801
11,1451,SI,71100,151353,I09,B07,OC,500,14,BH,2,132,45,SW,19105301
12,1453,SI,71108,151336,I09,B07,OC,500,18,BH,2,072,19105301
13,1454,SI,71106,151353,I09,B07,OC,500,BH,1,302,45,TS,19105301
14,1504,LC,71200,151500,I09,B07,OC,300,19105301
15,1510,LC,71200,151200,I09,B07,OC,300,19105301
16,1518,SI,71085,151158,I09,B07,OC,300,2,BH,1,19105301
17,1521,SI,71090,151120,I09,B07,OC,800,17,BH,2,335,19105301
18,1523,SI,71088,151128,I09,B07,OC,800,BH,3,210,19105301
19,1524,SD,71091,151124,I09,B07,OC,800,19105301
20,1526,SI,71095,151180,I09,B07,OC,800,47,BH,1,19105301
21,1534,SI,71078,151090,I09,B07,OC,600,17,BH,5,19105302
22,1536,SD,71086,151106,I09,B07,OC,600,19105302
23,1539,SI,71089,151136,I09,B07,OC,600,31,BH,1,19105302
24,1540,SI,71086,151156,I09,B07,OC,600,22,BH,1,19105302
25,1541,SI,71090,151157,I09,B07,OC,600,12,BH,1,19105302
26,1543,SI,71084,151125,I09,B07,OC,600,BH,1,19105302
27,1552,LC,71000,151100,I09,B07,OC,600,19105302
28,1557,LC,71000,150460,I09,B07,OC,600,19105302
29,1607,LC,71200,150400,I09,B07,OC,600,19105302
30,1609,SI,71211,150283,I09,B07,OC,500,21,BE,15,19105302
31,1638,LC,71200,150130,I09,B07,OC,500,19105302
32,1649,LC,71000,150120,I09,B07,OC,500,19105302
33,1657,LC,70490,149440,I09,B07,OC,500,19105302
34,1730,LD,2,71120,148300,I09,B07,OC,500,19105302
01,0932,LA,1R,70119,148280,I09,B08,OC,0000,20105401
02,0942,SI,70337,149151,I10,B09,OC,800,PN,1,BO,OI,20105401
03,0945,SI,70345,149167,I10,B10,OC,800,PN,1,BO,OI,20105401
04,0945,SI,70345,149167,I09,B10,OC,800,PN,1,BO,OI,20105401
05,0947,SI,70348,149178,I09,B10,OC,800,PN,2,BO,OI,20105401
06,0949,SI,70419,149331,I09,B10,OC,500,PN,1,BO,OI,20105401
07,0951,SI,70434,149347,I09,B10,OC,500,PN,1,BO,OI,20105401
08,0953,PO,70490,149440,I09,B08,OC,500,PN,1,BO,OI,20105401
09,0955,SI,70552,149426,I09,B07,OC,500,PN,1,BO,OI,20105401
10,0956,SI,70566,149434,I09,B06,PF,500,PN,1,BO,OI,20105401
11,1009,PO,71200,149420,I09,B06,PF,500,20105401
12,1013,SD,71195,149348,I09,B05,SN,500,20105401
13,1023,PO,71200,149120,I09,B07,PF,500,20105401
14,1035,SI,70533,149117,I09,B07,OC,500,PN,1,BO,OI,20105401
15,1044,PO,70400,149120,I09,B07,OC,500,20105401
16,1050,PO,70400,148400,I09,B07,OC,1000,`,20105401
24,1136,SI,70457,148088,I09,B10,OC,500,PN,1,BO,SW,20105402
25,1136,SI,70452,148089,I09,B10,OC,500,PN,1,BO,OI,20105402
26,1138,PO,70400,148090,I09,B10,OC,500,20105402
27,1139,SI,70393,148043,I09,B10,OC,500,PN,3,BO,OI,20105402
28,1145,PO,70400,147485,I09,B10,OC,500,20105402
29,1159,PO,71100,147420,I09,B10,OC,500,20105402
30,1204,PO,71100,147130,I09,B10,OC,350,20105402
31,1221,PO,70400,147170,I09,B10,OC,500,20105402
32,1223,SI,70384,147122,I09,B10,OC,500,PN,3,BO,OI,20105402
33,1224,SI,70392,147032,I09,B10,OC,500,PN,1,BO,OI,20105402
34,1227,PO,70400,146430,I09,B10,PF,500,20105402
35,1241,PO,71100,146420,I09,B10,PF,500,20105402
36,1249,PO,71100,146000,I09,B10,SN,500,20105402
37,1305,PO,70400,146000,I09,B10,OC,500,20105402
38,1307,SI,70379,146041,I09,B10,OC,500,21,BH,1,BO,195,40,SW,20105402
39,1312,SD,70372,146062,I09,B10,OC,500,20105402
40,1332,SI,70334,146309,I09,B10,OC,500,PN,4,BO,OI,20105402
41,1332,SI,70334,146309,I09,B10,OC,500,PN,5,BO,OI,20105403
42,1333,SI,70333,146324,I09,B10,OC,500,PN,2,BO,OI,20105403
43,1334,SI,70328,146348,I09,B10,OC,500,PN,1,BO,OI,20105403
44,1335,SI,70326,146356,I09,B10,OC,500,PN,1,BO,OI,20105403
45,1336,SI,70310,146424,I09,B10,OC,500,PN,1,BO,OI,20105403
46,1338,SI,70302,146457,I10,B10,OC,500,PN,1,BO,OI,20105403
47,1338,SI,70301,146464,I10,B10,OC,500,PN,1,BO,OI,20105403
48,1340,SI,70295,146503,I10,B10,OC,500,PN,8,BO,OI,20105403
49,1405,LD,2,70119,148280,I10,B10,OC,0000,20105403
01,1024,LA,1R,70120,148280,B10,OC,0000,21105501
02,1039,PO,70340,149400,I10,B10,OC,500,21105501
03,1045,SI,70378,149025,I10,B07,PF,300,PN,17,BO,OI,21105501
04,1047,SI,70386,148551,I09,B06,PF,300,PN,1,BO,OI,21105501
05,1049,PO,70390,148478,I09,B07,PF,300,21105501
06,1050,SI,70337,148419,I09,B10,OC,300,PN,2,BO,OI,21105501
07,1050,SI,70321,148404,I09,B10,OC,300,PN,1,BO,OI,21105501
08,1051,PO,70277,148378,I09,B10,OC,300,21105501
09,1053,SI,70264,148366,I09,B10,OC,300,PN,1,BO,OI,21105501
10,1053,SI,70264,148228,I09,B10,OC,300,PN,1,BO,OI,21105501
11,1101,SI,70248,148120,I09,B10,OC,300,PN,1,BO,OI,21105501
12,1102,PO,70243,148081,I09,B10,OC,300,21105501
13,1107,SI,70300,148117,I09,B10,OC,300,PN,1,BO,OI,21105501
14,1108,SI,70329,148140,I09,B10,OC,300,PN,2,BO,OI,21105501
15,1109,SI,70360,148160,I09,B10,OC,300,PN,1,BO,OI,21105501
16,1110,SI,70390,148180,I09,B06,PF,300,PN,2,BO,OI,21105501
17,1111,SI,70423,148178,I09,B06,PF,300,PN,1,BO,OI,21105501
18,1112,PO,70390,148174,I09,B05,PF,300,21105501
19,1119,SI,70390,147390,I09,B06,PF,300,PN,1,BO,OI,21105501
20,1120,PO,70390,147390,I09,B06,PF,300,21105501
21,1123,SI,70314,147423,I09,B06,PF,300,PN,1,BO,OI,21105502
22,1124,SI,70297,147426,I09,B09,OC,300,PN,1,BO,OI,21105502
23,1125,SI,70287,147433,I09,B10,OC,300,PN,2,BO,OI,21105502
24,1126,SI,70245,147444,I09,B10,OC,300,21105502
31,1140,SI,70226,147200,I09,B10,OC,400,PN,5,BO,OI,21105502
32,1141,SI,70247,147199,I09,B10,OC,400,PN,2,BO,OI,21105502
33,1142,SI,70251,147196,I09,B10,OC,400,PN,1,BO,OI,21105502
34,1151,PO,70390,147160,I09,B07,PF,500,21105502
35,1156,PO,70390,146500,I09,B06,PF,500,21105502
36,1159,SD,70349,146596,I09,B10,OC,500,21105502
37,1209,SI,70179,146380,I09,B10,OC,300,PN,2,BO,OI,21105502
38,1210,SI,70167,146375,I09,B10,OC,300,PN,1,BO,OI,21105502
39,1211,SI,70161,146374,I09,B10,OC,300,PN,1,BO,OI,21105502
40,1212,SI,70133,146377,I09,B06,PF,300,PN,1,BO,OI,21105502
41,1213,PO,70124,146355,I09,B03,FG,300,21105503
42,1217,PO,70124,146113,I09,B04,FG,300,21105503
43,1224,SI,70204,146156,I09,B07,PF,400,PN,1,BO,OI,21105503
44,1225,SI,70223,146168,I09,B10,OC,400,PN,1,BO,OI,21105503
45,1225,SI,70227,146171,I09,B10,OC,400,PN,5,BO,OI,21105503
46,1226,SI,70258,146199,I09,B10,OC,400,PN,1,BO,OI,21105503
47,1227,SI,70269,146192,I09,B10,OC,400,PN,1,BO,OI,21105503
48,1228,SI,70288,146182,I09,B10,OC,400,PN,3,BO,OI,21105503
49,1228,SI,70298,146189,I09,B10,OC,400,PN,4,BO,OI,21105503
50,1229,SI,70327,146182,I09,B10,OC,400,PN,1,BO,OI,21105503
51,1231,SD,70363,146194,I09,B10,OC,200,21105503
52,1237,PO,70390,146211,I09,B10,OC,500,21105503
53,1240,PO,70390,146000,I09,B10,OC,500,21105503
54,1242,SI,70359,146001,I09,B10,OC,500,PN,1,BO,OI,21105503
55,1243,SI,70331,146011,I09,B10,OC,500,PN,1,BO,OI,21105503
56,1244,SI,70323,146007,I09,B10,OC,500,PN,1,BO,OI,21105503
57,1245,SI,70317,146018,I09,B10,OC,500,PN,1,BO,OI,21105503
58,1245,SI,70312,146018,I09,B10,OC,500,PN,1,BO,OI,21105503
59,1246,SI,70306,146023,I09,B10,OC,500,PN,4,BO,OI,21105503
60,1247,SI,70297,146015,I09,B10,OC,500,PN,1,BO,OI,21105503
42,1248,SI,70272,146005,I09,B10,OC,500,PN,1,BO,OI,21105504
43,1248,SI,70266,146000,I09,B10,OC,500,PN,1,BO,OI,21105504
44,1249,SI,70251,145599,I09,B10,OC,500,PN,1,BO,OI,21105504
45,1250,SI,70248,146005,I09,B10,OC,500,PN,2,BO,OI,21105504
46,1251,SI,70238,146004,I09,B10,OC,500,PN,21105504
47,1251,SI,70235,146000,I09,B10,OC,500,PN,21105504
48,1251,SI,70230,146598,I09,B10,OC,500,PN,21105504
49,1252,SI,70191,145589,I09,B10,OC,500,PN,2,BO,OI,21105504
50,1252,SI,70191,145589,I09,B10,OC,500,PR,1,BO,OI,21105504
51,1257,PO,70124,146000,I09,B10,OC,500,21105504
52,1330,LD,2,70120,148280,I09,B10,OC,500,21105504
01,1404,LA,1R,70120,148300,I09,B10,OC,350,21105505
02,1430,LC,70500,150000,I09,B10,OC,350,21105505
03,1454,LC,71110,153000,I09,B10,OC,350,21105505
04,1501,SI,71170,153505,I09,B10,OC,350,5,BH,1,21105505
05,1504,SI,71181,154037,I09,B10,OC,350,10,BH,1,21105505
06,1518,SI,71305,155399,I09,B10,OC,350,13,BH,1,21105505
07,1526,LC,71330,156000,I09,B10,OC,350,21105505
08,1545,LD,2,71120,156300,I09,B10,OC,350,21105505
01,0924,LA,1R,71230,156300,I09,B10,OC,350,00000000
03,1126,LC,70390,148380,I09,B10,OC,800,23105601
04,1132,LC,70277,148475,I09,B10,OC,800,23105601
05,1145,LC,70243,148090,I09,B10,OC,800,23105601
06,1218,LC,70124,146000,I09,B10,OC,800,23105601
07,1233,LC,70390,146000,I09,B10,OC,800,23105601
08,1236,LC,70390,146115,I09,B10,OC,800,23105601
09,1258,LC,70124,146130,I09,B10,OC,800,23105601
10,1301,LC,70124,146410,I09,B10,OC,800,23105601
11,1307,LC,70390,146350,I09,B10,OC,800,23105601
12,1323,LC,70390,147110,I09,B10,OC,800,23105601
13,1339,LC,70124,147070,I09,B10,OC,800,23105601
14,1347,LC,70200,147530,I09,B10,OC,800,23105601
15,1358,LC,70390,147520,I09,B10,OC,800,23105601
16,1402,LC,70390,148140,I09,B10,OC,800,23105601
17,1420,LD,2,70120,148300,I09,B10,OC,800,23105601
01,1021,LA,1R,70104,148300,V05,OC,25105701
03,1155,SI,70368,149578,I09,V05,OC,500,PR,1,25105701
04,1158,LC,70340,149400,I09,V05,OC,500,25105701
05,1210,LC,70390,148495,I09,V05,OC,500,25105701
06,1217,LC,70277,148375,I09,V05,OC,500,25105701
07,1220,LC,70243,148240,I09,V05,OC,500,25105701
08,1231,LC,70390,148130,I09,V05,OC,500,25105701
09,1237,LC,70390,147410,I09,V05,OC,500,25105701
10,1246,LC,70200,147470,I09,V05,OC,500,25105701
11,1253,LC,70124,147175,I09,V05,OC,500,25105701
12,1310,LC,70390,147085,I09,V05,OC,500,25105701
13,1314,LC,70390,146485,I09,V05,OC,500,25105701
14,1333,LC,70124,146445,I09,V05,OC,500,25105701
15,1344,LC,70124,146180,I09,V05,OC,500,25105701
16,1355,LC,70390,146150,I09,V05,OC,500,25105701
17,1358,LC,70390,146000,I09,V05,OC,500,25105701
18,1413,LC,70124,146000,I09,V05,OC,500,25105701
19,1435,LD,2,70120,148300,I09,V05,OC,500,25105701
01,1006,LA,1R,70120,148280,B10,SN,0000,26105801
02,1035,PO,70124,146000,I10,B10,OC,500,26105801
03,1048,PO,70390,146000,I10,B10,OC,500,26105801
04,1052,PO,70390,146187,I10,B15,OC,500,26105801
05,1055,SD,70383,146237,I09,B20,OC,200,26105801
06,1100,SD,70379,146276,I09,B20,OC,050,26105801
07,1105,SD,70389,146322,I09,B20,OC,500,26105801
08,1106,SI,70390,146311,I09,B20,OC,400,PN,001,BO,OI,26105801
09,1125,PO,70124,146185,I09,B20,OC,500,26105801
10,1130,PO,70124,146455,I09,B20,OC,500,26105801
11,1145,PO,70390,146400,I09,B20,OC,500,26105801
12,1152,PO,70390,147170,I09,B20,OC,500,26105801
13,1205,PO,70124,147205,I09,B20,OC,500,26105801
14,1213,PO,70200,147515,I09,B20,OC,500,26105801
15,1224,PO,70390,147380,I09,B20,OC,500,26105801
16,1231,PO,70390,148167,I09,B20,OC,500,26105801
17,1239,PO,70243,148165,I10,B20,OC,500,00000000
00,0000,00,1R,70120,148280,000,B10,OC,0000,26105901
02,1506,PO,70420,146134,I10,B20,PC,1000,26105901
03,1526,PO,71200,146069,I10,B20,PC,1000,26105901
04,1532,PO,71200,146533,I09,B20,PC,1000,26105901
05,1539,SD,71154,146492,I09,B20,PC,1000,26105901
06,1559,PO,70420,146390,I09,B20,PC,1000,26105901
07,1603,PO,70420,147069,I09,B20,PC,1000,26105901
08,1626,PO,71200,147230,I09,B20,PC,1000,26105901
09,1630,PO,71200,147528,I09,B20,PC,1000,26105901
10,1649,PO,70420,147520,I10,B20,PC,1000,26105901
11,1705,LD,2,70120,148280,B10,OC,0000,26105901
01,1040,LA,1R,70120,148280,B10,OC,0000,27106001
02,1114,PO,70450,150430,I10,B12,OC,1000,27106001
03,1142,PO,71400,150535,I10,B15,OC,1000,27106001
04,1155,PO,71200,150160,I09,B20,OC,1000,27106001
05,1202,SD,71120,150132,I09,B20,OC,200,27106001
06,1222,PO,70420,150081,I09,B20,OC,1000,27106001
07,1231,PO,70420,149528,I09,B20,OC,1000,27106001
08,1247,PO,71200,149360,I09,B20,OC,1000,27106001
09,1251,PO,71200,149184,I09,B20,OC,1000,27106001
10,1312,PO,70420,149130,I09,B20,OC,1000,27106001
11,1318,PO,70420,148466,I09,B20,OC,1000,27106001
12,1340,PO,71200,148370,I09,B07,PF,1000,27106001
13,1344,PO,71200,148165,I09,B06,PF,1000,27106001
14,1404,PO,70420,148200,I09,B03,FG,1000,27106001
15,1421,LD,2,70120,148280,I09,B10,OC,0000,27106001
01,1501,LA,1R,70120,148280,B10,OC,0000,27106101
02,1546,PO,70060,144400,I10,B10,OC,700,27106101
03,1603,PO,70380,144440,I10,B10,OC,700,27106101
04,1609,PO,70380,145180,I09,B07,LC,500,27106101
05,1625,PO,70060,145160,I09,B06,PF,500,27106101
06,1631,PO,70110,145483,I09,B05,PF,500,27106101
07,1647,PO,70380,145520,I10,B05,PF,500,27106101
08,1715,LD,2,70120,148280,B07,LC,0000,27106101
01,1015,LA,1R,70120,148280,LC,0000,28106201
02,1030,PO,70340,149400,I10,B10,OC,1000,28106201
03,1043,PO,70390,148375,I10,B10,LC,500,28106201
04,1049,PO,70277,148495,I10,B09,LC,500,28106201
05,1058,PO,70243,148068,I09,B08,LC,500,28106201
06,1107,PO,70390,148162,I09,B08,LC,500,28106201
07,1113,PO,70390,147530,I09,B08,LC,500,28106201
08,1123,PO,70200,147450,I09,B08,LC,500,28106201
09,1130,PO,70124,147085,I09,B08,LC,500,28106201
10,1136,PO,70390,147136,I09,B08,LC,500,28106201
11,1151,PO,70390,146485,I09,B08,LC,500,28106201
12,1205,PO,70124,146515,I09,B08,LC,500,28106201
13,1210,PO,70124,146211,I09,B08,LC,500,28106201
14,1222,PO,70326,146213,I09,B08,LC,500,PN,001,28106201
15,1225,SI,70390,146224,I09,B08,LC,500,28106201
16,1230,PO,70390,146000,I09,B08,LC,500,28106201
03,1020,LC,70498,148510,I09,B10,CR,700,29106301
05,1101,LC,70200,147430,I09,B10,CR,700,29106301
06,1105,LC,70200,147268,I09,B10,CR,700,29106301
07,1121,LC,70390,147400,I09,B10,CR,700,29106301
08,1130,LC,70390,147000,I09,B10,CR,700,29106301
09,1143,LC,70124,146420,I09,B10,CR,700,29106301
10,1148,LC,70124,146200,I09,B10,CR,700,29106301
11,1203,LC,70390,146190,I09,B10,CR,700,29106301
12,1406,LC,70390,146019,I09,B10,CR,700,29106301
13,1417,LC,70184,146019,I09,B10,CR,700,29106301
14,1423,LC,70124,146019,I09,B10,CR,700,29106301
15,1456,LD,2,70120,148300,I09,B10,CR,700,29106301
01,1457,LA,1R,70120,148300,I09,B10,CR,700,29106302
02,1512,LC,71000,151000,I09,B10,CR,700,29106302
03,1520,LC,71133,151513,I09,B10,CR,700,29106302
04,1525,LC,71400,156006,I09,B10,CR,700,29106302
05,1615,LD,2,71200,156380,I09,B10,CR,700,29106302
01,1015,LA,1R,71230,156300,I09,B07,OC,600,30106401
02,1052,LC,71050,153163,I09,B07,OC,600,30106401
03,1110,LC,71350,153070,I09,B07,OC,600,30106401
04,1116,LC,71350,153430,I09,B07,OC,600,30106401
05,1132,LC,71050,153460,I09,B07,OC,600,30106401
06,1140,LC,71120,154235,I09,B07,OC,600,30106401
07,1200,LC,71510,154035,I09,B07,OC,600,30106401
08,1207,LC,71510,154475,I09,B07,OC,600,30106401
09,1221,LC,71220,154390,I09,B07,OC,600,30106401
10,1237,LC,71300,155124,I09,B07,OC,600,30106401
11,1254,LC,72000,155130,I09,B07,OC,600,30106401
12,1259,LC,72000,155470,I09,B07,OC,600,30106401
13,1316,LC,71300,155425,I09,B07,OC,600,30106401
14,1334,LC,71370,156210,I09,B07,OC,600,30106401
15,1350,LC,72050,156130,I09,B07,OC,600,30106401
16,1355,LC,72050,156460,I09,B07,OC,600,30106401
17,1415,LC,71370,156465,I09,B07,OC,600,30106401
18,1420,LD,2,71230,156300,I09,B07,OC,600,30106401
01,1027,LA,1R,71230,156300,I09,B03,OC,31106501
02,1043,LC,71570,157465,I09,B03,OC,31106501
03,1104,LC,72250,157460,I09,B03,OC,31106501
04,1110,LC,72250,157130,I09,B03,OC,31106501
05,1125,LC,71570,157210,I09,B03,OC,31106501
06,1131,LC,71500,156425,I09,B03,OC,31106501
07,1152,LC,72200,156470,I09,B03,OC,31106501
08,1159,LC,72200,156130,I09,B03,OC,31106501
09,1215,LC,71500,156124,I09,B03,OC,31106501
10,1222,LC,71420,155390,I09,B03,OC,31106501
11,1240,LC,72150,155475,I09,B03,OC,31106501
12,1253,LC,72150,155035,I09,B03,OC,31106501
13,1326,LC,71420,155235,I09,B03,OC,31106501
14,1410,LD,2,71230,156300,I09,B03,OC,31106501
